Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank AmpliFi Credit Card,Federal Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank AmpliFi Credit Card,Federal RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Signet Credit Card,Federal RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Celesta,Federal RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Visa Imperio,Federal RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Visa Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Visa FedFirst Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Mastercard Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Mastercard Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Mastercard Crown Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Rupay Crown Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal Rupay Platinum Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Federal Bank Rupay Wave Credit Card,Federal RuPay PMJDY Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Fed Starbiz Rupay Credit Card,Visa Celesta Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Fed Starbiz Rupay Credit Card,Visa Imperio Contactless Debit Card,,,
Flat 24% off,Hotels with Fed Bank Credit & Debit Cards.,FEDCC | FEDEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/Fed-Logo.png,https://www.cleartrip.com/all-offers/federal-bank-credit-debit-cards-hotels-offer/,Fed Starbiz Rupay Credit Card,Visa Crown Contactless Debit Card,,,
